GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION
UniProtKB	Q08069	RPS8	involved_in	GO:0042255	ribosome assembly	ECO:0000304	TAS	PMID:2828044		4577	AgBase	
UniProtKB	Q08069	RPS8	part_of	GO:0043253	chloroplast ribosome	ECO:0000303	NAS	PMID:2828044		4577	AgBase	
UniProtKB	Q09054	GAPC2	enables	GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q09054	GAPC2	enables	GO:0042301	phosphate ion binding	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q09054	GAPC2	enables	GO:0070403	NAD+ binding	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q09054	GAPC2	NOT|involved_in	GO:0009408	response to heat	ECO:0000270	IEP	PMID:2535522		4577	AgBase	
UniProtKB	Q09054	GAPC2	NOT|involved_in	GO:0034059	response to anoxia	ECO:0000270	IEP	PMID:2535522		4577	AgBase	
UniProtKB	Q09054	GAPC2	NOT|involved_in	GO:0034059	response to anoxia	ECO:0000314	IDA	PMID:9037163		4577	AgBase	
UniProtKB	Q09054	GAPC2	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q10724	Q10724	enables	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	ECO:0000314	IDA	PMID:8645184		4577	AgBase	
UniProtKB	Q10724	Q10724	enables	GO:0016018	cyclosporin A binding	ECO:0000314	IDA	PMID:8645184		4577	AgBase	
UniProtKB	Q10724	Q10724	part_of	GO:0043231	intracellular membrane-bounded organelle	ECO:0000314	IDA	PMID:8645184		4577	AgBase	
UniProtKB	Q19KC1	NIP2-1	involved_in	GO:0015840	urea transport	ECO:0000314	IDA	PMID:22360887		4577	CACAO	
UniProtKB	Q1W5S8	RA3	enables	GO:0004805	trehalose-phosphatase activity	ECO:0000314	IDA	PMID:16688177		4577	UniProt	
UniProtKB	Q1W5S8	RA3	involved_in	GO:0005992	trehalose biosynthetic process	ECO:0000314	IDA	PMID:16688177		4577	UniProt	
UniProtKB	Q1W5S8	RA3	involved_in	GO:2000032	regulation of secondary shoot formation	ECO:0000315	IMP	PMID:16688177		4577	UniProt	
UniProtKB	Q29SB6	100192117	enables	GO:0003723	RNA binding	ECO:0000305	IC	PMID:18944208	GO:0004540	4577	AgBase	
UniProtKB	Q29SB6	100192117	enables	GO:0004540	ribonuclease activity	ECO:0000314	IDA	PMID:18944208		4577	AgBase	
UniProtKB	Q29SB6	100192117	enables	GO:0004540	ribonuclease activity	ECO:0000314	IDA	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009409	response to cold	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009611	response to wounding	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009617	response to bacterium	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009620	response to fungus	ECO:0000270	IEP	PMID:18944208		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009620	response to fungus	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009646	response to absence of light	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009651	response to salt stress	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009733	response to auxin	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009737	response to abscisic acid	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009739	response to gibberellin	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0009751	response to salicylic acid	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0042542	response to hydrogen peroxide	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0046688	response to copper ion	ECO:0000270	IEP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0050832	defense response to fungus	ECO:0000314	IDA	PMID:18944208		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0050832	defense response to fungus	ECO:0000314	IDA	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	involved_in	GO:0050832	defense response to fungus	ECO:0000315	IMP	PMID:19682768		4577	AgBase	
UniProtKB	Q29SB6	100192117	part_of	GO:0005622	intracellular	ECO:0000304	TAS	PMID:18944208		4577	AgBase	
UniProtKB	Q29VN1	TPS3	enables	GO:0000287	magnesium ion binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O81192	4577	UniProt	
UniProtKB	Q29VN1	TPS3	involved_in	GO:0009611	response to wounding	ECO:0000270	IEP	PMID:26378100		4577	UniProt	
UniProtKB	Q29VN1	TPS3	involved_in	GO:0031347	regulation of defense response	ECO:0000270	IEP	PMID:26378100		4577	UniProt	
UniProtKB	Q29VN1	TPS3	part_of	GO:0009507	chloroplast	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q29VN2	4577	UniProt	
UniProtKB	Q29VN2	TPS2	enables	GO:0000287	magnesium ion binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O81192	4577	UniProt	
UniProtKB	Q29VN2	TPS2	enables	GO:0010334	sesquiterpene synthase activity	ECO:0000314	IDA	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	enables	GO:0034007	S-linalool synthase activity	ECO:0000314	IDA	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	enables	GO:0080013	(E							
UniProtKB	Q29VN2	TPS2	involved_in	GO:0009611	response to wounding	ECO:0000270	IEP	PMID:26378100		4577	UniProt	
UniProtKB	Q29VN2	TPS2	involved_in	GO:0009611	response to wounding	ECO:0000270	IEP	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	involved_in	GO:0016102	diterpenoid biosynthetic process	ECO:0000314	IDA	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	involved_in	GO:0031347	regulation of defense response	ECO:0000270	IEP	PMID:26378100		4577	UniProt	
UniProtKB	Q29VN2	TPS2	involved_in	GO:0031347	regulation of defense response	ECO:0000270	IEP	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	involved_in	GO:0043693	monoterpene biosynthetic process	ECO:0000314	IDA	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	involved_in	GO:0051762	sesquiterpene biosynthetic process	ECO:0000314	IDA	PMID:27662898		4577	UniProt	
UniProtKB	Q29VN2	TPS2	part_of	GO:0009507	chloroplast	ECO:0000314	IDA	PMID:27662898		4577	UniProt	
UniProtKB	Q32SG3	LBD6	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct	
UniProtKB	Q32SG4	Q32SG4	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct	
UniProtKB	Q32SG5	Q32SG5	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct	
UniProtKB	Q32SG6	Q32SG6	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct	
UniProtKB	Q41735	GBF1	enables	GO:0032403	protein complex binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase	
UniProtKB	Q41735	GBF1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase	
UniProtKB	Q41735	GBF1	involved_in	GO:0010468	regulation of gene expression	ECO:0000304	TAS	PMID:7846163		4577	AgBase	
UniProtKB	Q41735	GBF1	part_of	GO:0005634	nucleus	ECO:0000304	TAS	PMID:7846163		4577	AgBase	
UniProtKB	Q41736	Q41736	enables	GO:0003959	NADPH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase	
UniProtKB	Q41736	Q41736	enables	GO:0003959	NADPH dehydrogenase activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase	
UniProtKB	Q41736	Q41736	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27787	4577	AgBase	
UniProtKB	Q41736	Q41736	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27788	4577	AgBase	
UniProtKB	Q41736	Q41736	enables	GO:0009055	electron transfer activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase	
UniProtKB	Q41736	Q41736	enables	GO:0016653	oxidoreductase activity							
UniProtKB	Q41736	Q41736	enables	GO:0016653	oxidoreductase activity							
UniProtKB	Q41736	Q41736	enables	GO:0070402	NADPH binding	ECO:0000314	IDA	PMID:11724563		4577	AgBase	
UniProtKB	Q41736	Q41736	involved_in	GO:0015979	photosynthesis	ECO:0000305	IC	PMID:10889253	GO:0003959	4577	AgBase	
UniProtKB	Q41736	Q41736	involved_in	GO:0022900	electron transport chain	ECO:0000314	IDA	PMID:11724563		4577	AgBase	
UniProtKB	Q41736	Q41736	NOT|enables	GO:0003954	NADH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase	
UniProtKB	Q41798	CNX	enables	GO:0005509	calcium ion binding	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41798	CNX	involved_in	GO:0006461	protein complex assembly	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41798	CNX	part_of	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41799	CRH	enables	GO:0005509	calcium ion binding	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41799	CRH	involved_in	GO:0006457	protein folding	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41799	CRH	involved_in	GO:0055074	calcium ion homeostasis	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41799	CRH	part_of	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	PMID:8522179		4577	AgBase	
UniProtKB	Q41870	PIP1-1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase	
UniProtKB	Q41870	PIP1-1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q9XF58	4577	AgBase	
UniProtKB	Q41870	PIP1-1	involved_in	GO:0051289	protein homotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q41870	PIP1-1	involved_in	GO:0051290	protein heterotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q41870	PIP1-1	NOT|enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q41870	PIP1-1	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q41870	PIP1-1	part_of	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q41870	PIP1-1	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q41870	PIP1-1	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q43247	GAPC3	enables	GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	enables	GO:0042301	phosphate ion binding	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	enables	GO:0070403	NAD+ binding	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	involved_in	GO:0009408	response to heat	ECO:0000270	IEP	PMID:2535522		4577	AgBase	
UniProtKB	Q43247	GAPC3	involved_in	GO:0034059	response to anoxia	ECO:0000270	IEP	PMID:2535522		4577	AgBase	
UniProtKB	Q43247	GAPC3	involved_in	GO:0034059	response to anoxia	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	NOT|involved_in	GO:0009408	response to heat	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	NOT|involved_in	GO:0009409	response to cold	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	NOT|involved_in	GO:0009651	response to salt stress	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43247	GAPC3	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43264	adh1	enables	GO:0004022	alcohol dehydrogenase (NAD) activity	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43264	adh1	involved_in	GO:0034059	response to anoxia	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43274	rf2	enables	GO:0004029	aldehyde dehydrogenase (NAD) activity	ECO:0000314	IDA	PMID:11340182		4577	CACAO	
UniProtKB	Q43359	gpc4	enables	GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	enables	GO:0042301	phosphate ion binding	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	enables	GO:0070403	NAD+ binding	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	involved_in	GO:0034059	response to anoxia	ECO:0000314	IDA	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	NOT|involved_in	GO:0009408	response to heat	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	NOT|involved_in	GO:0009409	response to cold	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	NOT|involved_in	GO:0009651	response to salt stress	ECO:0000270	IEP	PMID:9037163		4577	AgBase	
UniProtKB	Q43359	gpc4	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:9037163		4577	AgBase	
UniProtKB	Q43712	CRT1	enables	GO:0045735	nutrient reservoir activity	ECO:0000304	TAS	PMID:17882422		4577	AgBase	
UniProtKB	Q43712	CRT1	involved_in	GO:0006457	protein folding	ECO:0000304	TAS	PMID:10504570		4577	AgBase	
UniProtKB	Q43712	CRT1	involved_in	GO:0006457	protein folding	ECO:0000304	TAS	PMID:17882422		4577	AgBase	
UniProtKB	Q43712	CRT1	involved_in	GO:0007165	signal transduction	ECO:0000304	TAS	PMID:10504570		4577	AgBase	
UniProtKB	Q43712	CRT1	involved_in	GO:0032469	endoplasmic reticulum calcium ion homeostasis	ECO:0000315	IMP	PMID:11457960		4577	AgBase	
UniProtKB	Q43712	CRT1	involved_in	GO:0051208	sequestering of calcium ion	ECO:0000304	TAS	PMID:10504570		4577	AgBase	
UniProtKB	Q43712	CRT1	part_of	GO:0009506	plasmodesma	ECO:0000314	IDA	PMID:10504570		4577	AgBase	
UniProtKB	Q43712	CRT1	part_of	GO:0042735	protein body	ECO:0000314	IDA	PMID:17882422		4577	AgBase	
UniProtKB	Q5EUD4	PDIL5-1	involved_in	GO:0006457	protein folding	ECO:0000304	TAS	PMID:15684019		4577	AgBase	
UniProtKB	Q5EUD4	PDIL5-1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000270	IEP	PMID:15684019		4577	AgBase	
UniProtKB	Q5EUD4	PDIL5-1	NOT|part_of	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:15684019		4577	AgBase	
UniProtKB	Q5EUD4	PDIL5-1	NOT|part_of	GO:0042735	protein body	ECO:0000314	IDA	PMID:15684019		4577	AgBase	
UniProtKB	Q5GA22	MIK	enables	GO:0019140	inositol 3-kinase activity	ECO:0000314	IDA	PMID:15918884		4577	UniProt	
UniProtKB	Q5GA22	MIK	involved_in	GO:0010264	myo-inositol hexakisphosphate biosynthetic process	ECO:0000315	IMP	PMID:15918884		4577	UniProt	
UniProtKB	Q5MP56	BA1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18466309	UniProtKB:A6MW92	4577	IntAct	occurs_in(GO:0005634)
UniProtKB	Q6JAH6	100273297	enables	GO:0004602	glutathione peroxidase activity	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q6JAH6	100273297	involved_in	GO:0006979	response to oxidative stress	ECO:0000304	TAS	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q6JAH6	100273297	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q6W2J0	PHS1	involved_in	GO:0007129	synapsis	ECO:0000315	IMP	PMID:19918061		4577	UniProt	
UniProtKB	Q6W2J0	PHS1	part_of	GO:0005737	cytoplasm	ECO:0000314	IDA	PMID:19918061		4577	UniProt	
UniProtKB	Q6WLH3	SMH5	enables	GO:0003691	double-stranded telomeric DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6WS85	4577	UniProt	
UniProtKB	Q6WLH3	SMH5	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH3	SMH5	enables	GO:0043047	single-stranded telomeric DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6WS85	4577	UniProt	
UniProtKB	Q6WLH3	SMH5	part_of	GO:0000785	chromatin	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH3	SMH5	part_of	GO:0005634	nucleus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH3	SMH5	part_of	GO:0005730	nucleolus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH4	SMH3	enables	GO:0003691	double-stranded telomeric DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6WS85	4577	UniProt	
UniProtKB	Q6WLH4	SMH3	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH4	SMH3	enables	GO:0043047	single-stranded telomeric DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6WS85	4577	UniProt	
UniProtKB	Q6WLH4	SMH3	part_of	GO:0000785	chromatin	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH4	SMH3	part_of	GO:0005634	nucleus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WLH4	SMH3	part_of	GO:0005730	nucleolus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WS85	SMH1	enables	GO:0003691	double-stranded telomeric DNA binding	ECO:0000314	IDA	PMID:14576282		4577	UniProt	
UniProtKB	Q6WS85	SMH1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WS85	SMH1	enables	GO:0043047	single-stranded telomeric DNA binding	ECO:0000314	IDA	PMID:14576282		4577	UniProt	
UniProtKB	Q6WS85	SMH1	part_of	GO:0000785	chromatin	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WS85	SMH1	part_of	GO:0005634	nucleus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6WS85	SMH1	part_of	GO:0005730	nucleolus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q6XC06	GlxI	enables	GO:0004462	lactoylglutathione lyase activity	ECO:0000314	IDA	PMID:18943070		4577	AgBase	
UniProtKB	Q6XC06	GlxI	involved_in	GO:0045122	aflatoxin biosynthetic process	ECO:0000304	TAS	PMID:18943070		4577	AgBase	
UniProtKB	Q6XC06	GlxI	involved_in	GO:0050832	defense response to fungus	ECO:0000314	IDA	PMID:18943070		4577	AgBase	
UniProtKB	Q6XZ78	FRK2	enables	GO:0008865	fructokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q6XZ78	FRK2	involved_in	GO:0046835	carbohydrate phosphorylation	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q6XZ78	FRK2	NOT|enables	GO:0004340	glucokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q6XZ78	FRK2	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q75WE8	ZmHK3b	enables	GO:0004673	protein histidine kinase activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q75WE8	ZmHK3b	enables	GO:0004872	receptor activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q75WE8	ZmHK3b	NOT|involved_in	GO:0009736	cytokinin-activated signaling pathway	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q75WE8	ZmHK3b	part_of	GO:0016020	membrane	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0004673	protein histidine kinase activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0004872	receptor activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0042562	hormone binding	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	involved_in	GO:0009735	response to cytokinin	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	involved_in	GO:0009736	cytokinin-activated signaling pathway	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76GZ9	ZmHK3a	part_of	GO:0016020	membrane	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	enables	GO:0004673	protein histidine kinase activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	enables	GO:0004872	receptor activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	enables	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	enables	GO:0042562	hormone binding	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	involved_in	GO:0009735	response to cytokinin	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	involved_in	GO:0009736	cytokinin-activated signaling pathway	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q76H00	ZmHK2	part_of	GO:0016020	membrane	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q7SIC9	Q7SIC9	enables	GO:0004802	transketolase activity	ECO:0000314	IDA	PMID:12913150		4577	AgBase	
UniProtKB	Q7SIC9	Q7SIC9	enables	GO:0005509	calcium ion binding	ECO:0000304	TAS	PMID:12913150		4577	AgBase	
UniProtKB	Q7SIC9	Q7SIC9	enables	GO:0030145	manganese ion binding	ECO:0000304	TAS	PMID:12913150		4577	AgBase	
UniProtKB	Q7SIC9	Q7SIC9	enables	GO:0050897	cobalt ion binding	ECO:0000304	TAS	PMID:12913150		4577	AgBase	
UniProtKB	Q7XB40	gs	enables	GO:0004363	glutathione synthase activity	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q7XB40	gs	involved_in	GO:0006979	response to oxidative stress	ECO:0000304	TAS	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q7XB40	gs	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q84LB3	Q84LB3	NOT|involved_in	GO:0009631	cold acclimation	ECO:0000270	IEP	PMID:12746512		4577	AgBase	
UniProtKB	Q84LB4	542099	NOT|involved_in	GO:0009631	cold acclimation	ECO:0000270	IEP	PMID:12746512		4577	AgBase	
UniProtKB	Q84N48	CAF2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19251672	UniProtKB:A7UDM2	4577	IntAct	
UniProtKB	Q84N48	CAF2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19251672	UniProtKB:B6TTV8	4577	IntAct	
UniProtKB	Q84N49	CAF1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19251672	UniProtKB:B6TTV8	4577	IntAct	
UniProtKB	Q84RL6	TIP2-3	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q84RL6	TIP2-3	part_of	GO:0032586	protein storage vacuole membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q41870	4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q9ATN0	4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q9XF59	4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	involved_in	GO:0051289	protein homotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	involved_in	GO:0051290	protein heterotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	part_of	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q84RL7	PIP2-1	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q84TC2	BX6	enables	GO:0016706	oxidoreductase activity							
